SRC_ID,Anchor,TGT_ID,Target,context,score,dataset
166,curing_resin_composition,7878,curable_coating_material,C08,0.5,train
166,curing_resin_composition,7879,curable_coating_resin,C08,0.5,train
166,curing_resin_composition,7354,curable_composition,C08,0.5,train
166,curing_resin_composition,7880,curable_curing_composition,C08,0.5,train
166,curing_resin_composition,7881,curable_curing_layer,C08,0.5,train
166,curing_resin_composition,7882,curable_curing_resin,C08,0.5,train
166,curing_resin_composition,7883,curable_curing_resin_composition,C08,0.5,train
166,curing_resin_composition,7884,curable_layer,C08,0.5,train
166,curing_resin_composition,7885,curable_material,C08,0.5,train
166,curing_resin_composition,7886,curable_resin,C08,0.5,train
166,curing_resin_composition,7887,curable_resin_composition,C08,1,train
166,curing_resin_composition,7888,curable_resin_layer,C08,0.75,train
166,curing_resin_composition,7889,curable_resin_material,C08,0.5,train
166,curing_resin_composition,7890,cure_a_patient,C08,0,train
166,curing_resin_composition,7891,curing_acrylic_compounds,C08,0.5,train
166,curing_resin_composition,7892,curing_adhesives,C08,0.25,train
166,curing_resin_composition,7893,curing_agent,C08,0.25,train
166,curing_resin_composition,7894,curing_agent_composition,C08,0.5,train
166,curing_resin_composition,7895,curing_coating_composition,C08,0.5,train
166,curing_resin_composition,7896,curing_composition,C08,0.5,train
166,curing_resin_composition,7897,curing_disease,C08,0,train
166,curing_resin_composition,7898,curing_layer,C08,0.5,train
166,curing_resin_composition,7899,curing_material,C08,0.5,train
166,curing_resin_composition,7900,curing_oligomers_formulation,C08,0.75,train
166,curing_resin_composition,7901,curing_particulates,C08,0,train
166,curing_resin_composition,7902,curing_polymer_composition,C08,0.75,train
166,curing_resin_composition,7903,curing_resin,C08,0.5,train
166,curing_resin_composition,7904,epoxy_resin_curing_agent,C08,0.5,train
166,curing_resin_composition,7905,hardening_of_a_polymer,C08,0.25,train
166,curing_resin_composition,7906,hot_curing_resin_composition,C08,0.5,train
166,curing_resin_composition,7907,inorganic_formulation,C08,0,train
166,curing_resin_composition,7908,medical_care,C08,0,train
166,curing_resin_composition,7909,photocurable_resin_composition,C08,0.5,train
166,curing_resin_composition,7815,polymerization,C08,0.25,train
166,curing_resin_composition,756,prevention,C08,0,train
166,curing_resin_composition,1797,resin,C08,0.5,train
166,curing_resin_composition,1798,resin_composition,C08,0.5,train
166,curing_resin_composition,1799,resin_material,C08,0.5,train
166,curing_resin_composition,7910,thermosetting_resins,C08,0.25,train
166,curing_resin_composition,7911,uv_curing_resin_composition,C08,0.5,train
167,cut_from_stack,7912,agricultural_waste,A01,0.25,train
167,cut_from_stack,7913,call_stack,A01,0,train
167,cut_from_stack,7914,cut_and_stack,A01,0.75,train
167,cut_from_stack,7915,cut_and_stack_labeling_equipment,A01,0.5,train
167,cut_from_stack,7916,cut_off_from_people,A01,0,train
167,cut_from_stack,7917,cut_off_marks,A01,0,train
167,cut_from_stack,7918,cut_off_scores,A01,0,train
167,cut_from_stack,7919,cut_shoes,A01,0,train
167,cut_from_stack,7920,cut_stack,A01,0.5,train
167,cut_from_stack,7921,die_cuts,A01,0.5,train
167,cut_from_stack,7922,dry_grass,A01,0.25,train
167,cut_from_stack,7923,extract_from_stack,A01,0.5,train
167,cut_from_stack,7924,first_chip_stack,A01,0,train
167,cut_from_stack,7925,grass_waste,A01,0.25,train
167,cut_from_stack,7926,printing_labels,A01,0.25,train
167,cut_from_stack,7927,product_stacking,A01,0.25,train
167,cut_from_stack,7928,pull_from_stack,A01,0.5,train
167,cut_from_stack,7929,remove_from_stack,A01,0.5,train
167,cut_from_stack,7930,rolled_sheet,A01,0.25,train
167,cut_from_stack,7931,separate_from_stack,A01,0.5,train
167,cut_from_stack,7932,stacked_labels,A01,0.5,train
168,cyanoacrylate_polymer,7933,adhesives,B41,0.5,train
168,cyanoacrylate_polymer,7934,binder,B41,0.25,train
168,cyanoacrylate_polymer,7935,binder_dye,B41,0.25,train
168,cyanoacrylate_polymer,4608,component,B41,0.25,train
168,cyanoacrylate_polymer,1861,compound,B41,0.25,train
168,cyanoacrylate_polymer,7936,concrete_polymer,B41,0,train
168,cyanoacrylate_polymer,7937,cyanoacrylate_adhesives,B41,0.75,train
168,cyanoacrylate_polymer,7938,cyanoacrylate_chemical_compound,B41,0.5,train
168,cyanoacrylate_polymer,168,cyanoacrylate_polymer,B41,1,train
168,cyanoacrylate_polymer,7940,cyanoacrylate_prepolymer,B41,0.75,train
168,cyanoacrylate_polymer,7941,cyanoacrylates,B41,0.75,train
168,cyanoacrylate_polymer,7942,digitally_imaged_lenticular_products,B41,0.25,train
168,cyanoacrylate_polymer,7943,dye,B41,0.25,train
168,cyanoacrylate_polymer,7944,eye_adhesive_composition,B41,0,train
168,cyanoacrylate_polymer,7945,family_of_strong_fast_acting_adhesives,B41,0.5,train
168,cyanoacrylate_polymer,7946,fibrous_web,B41,0.25,train
168,cyanoacrylate_polymer,7947,fishing_polymer_knot,B41,0,train
168,cyanoacrylate_polymer,7948,gelatin,B41,0,train
168,cyanoacrylate_polymer,7949,heat_setting_label_sheet,B41,0.25,train
168,cyanoacrylate_polymer,7950,inkjet_printable_surface,B41,0.25,train
168,cyanoacrylate_polymer,7951,paper_web,B41,0.25,train
168,cyanoacrylate_polymer,902,polymer,B41,0.5,train
168,cyanoacrylate_polymer,7952,polymer_musical_instrument,B41,0,train
168,cyanoacrylate_polymer,7953,polymer_stem_activity,B41,0,train
168,cyanoacrylate_polymer,7954,polymerization_of_cyanoacrylate,B41,0.75,train
168,cyanoacrylate_polymer,7955,silver_binder,B41,0.25,train
168,cyanoacrylate_polymer,7956,silver_dye,B41,0.25,train
168,cyanoacrylate_polymer,7957,stamping,B41,0.25,train
168,cyanoacrylate_polymer,7958,tile_wall_adhesive,B41,0,train
169,cyclic_alcohols,7959,alcohol,C07,0.25,train
169,cyclic_alcohols,7960,alcoholism,C07,0,train
169,cyclic_alcohols,7961,alcohols,C07,0.25,train
169,cyclic_alcohols,7962,alcohols_glycol,C07,0.25,train
169,cyclic_alcohols,7963,aliphatic,C07,0.25,train
169,cyclic_alcohols,7964,aliphatic_chain,C07,0.25,train
169,cyclic_alcohols,7965,aliphatic_glycol,C07,0.25,train
169,cyclic_alcohols,7966,bicyclic,C07,0,train
169,cyclic_alcohols,7967,carveol,C07,0.5,train
169,cyclic_alcohols,7968,chain,C07,0.25,train
169,cyclic_alcohols,7969,common_salt,C07,0,train
169,cyclic_alcohols,7970,cyclic,C07,0.25,train
169,cyclic_alcohols,7971,cycloheptanol,C07,0.5,train
169,cyclic_alcohols,7972,cyclohexanol,C07,0.5,train
169,cyclic_alcohols,7973,cyclopentanol,C07,0.5,train
169,cyclic_alcohols,7974,cyclopropanol,C07,0.5,train
169,cyclic_alcohols,7975,esters,C07,0.25,train
169,cyclic_alcohols,7976,esters_chain,C07,0.25,train
169,cyclic_alcohols,7977,ethanol,C07,0.25,train
169,cyclic_alcohols,7978,glycol,C07,0.25,train
169,cyclic_alcohols,7979,glycylglycitol,C07,0.25,train
169,cyclic_alcohols,7980,hydroxyl_compounds,C07,0.25,train
169,cyclic_alcohols,7981,menthol,C07,0.5,train
169,cyclic_alcohols,7982,methanol,C07,0.25,train
169,cyclic_alcohols,7983,nacl_salt,C07,0,train
169,cyclic_alcohols,7984,propanol,C07,0.25,train
169,cyclic_alcohols,7985,pulegol,C07,0.5,train
169,cyclic_alcohols,7986,sodium_chloride,C07,0,train
169,cyclic_alcohols,7987,sulphate,C07,0,train
169,cyclic_alcohols,7961,alcohols,C10,0.5,train
169,cyclic_alcohols,7988,aldehydes,C10,0.25,train
169,cyclic_alcohols,7989,aldehydes_alcohols,C10,0.5,train
169,cyclic_alcohols,7963,aliphatic,C10,0.25,train
169,cyclic_alcohols,7990,aliphatic_aldehydes,C10,0.25,train
169,cyclic_alcohols,7991,aromatic,C10,0.25,train
169,cyclic_alcohols,7992,aromatic_alcohol,C10,0.5,train
169,cyclic_alcohols,7993,aromatic_alcohols,C10,0.5,train
169,cyclic_alcohols,7994,aromatic_hydrocarbons,C10,0.25,train
169,cyclic_alcohols,7995,bicycle,C10,0,train
169,cyclic_alcohols,7969,common_salt,C10,0,train
169,cyclic_alcohols,7996,cyclic_alcohol,C10,1,train
169,cyclic_alcohols,7997,cyclic_chain,C10,0,train
169,cyclic_alcohols,7998,cyclic_motion,C10,0,train
169,cyclic_alcohols,7999,cyclobutanols,C10,0.5,train
169,cyclic_alcohols,7971,cycloheptanol,C10,0.5,train
169,cyclic_alcohols,8000,cycloheptanols,C10,0.5,train
169,cyclic_alcohols,7972,cyclohexanol,C10,0.5,train
169,cyclic_alcohols,8001,cyclohexanols,C10,0.5,train
169,cyclic_alcohols,7973,cyclopentanol,C10,0.5,train
169,cyclic_alcohols,7974,cyclopropanol,C10,0.5,train
169,cyclic_alcohols,8002,cyclopropanols,C10,0.5,train
169,cyclic_alcohols,7979,glycylglycitol,C10,0.25,train
169,cyclic_alcohols,7980,hydroxyl_compounds,C10,0.25,train
169,cyclic_alcohols,8003,hydroxyl_functional_group,C10,0.25,train
169,cyclic_alcohols,8004,inositol,C10,0.25,train
169,cyclic_alcohols,8005,lignin,C10,0.25,train
169,cyclic_alcohols,8006,lignin_acids,C10,0.25,train
169,cyclic_alcohols,7983,nacl_salt,C10,0,train
169,cyclic_alcohols,8007,phenolic_alcohol,C10,0.5,train
169,cyclic_alcohols,8008,phenolic_alcohols,C10,0.5,train
169,cyclic_alcohols,8009,phenols,C10,0.5,train
169,cyclic_alcohols,8010,phenols_acids,C10,0.25,train
169,cyclic_alcohols,8011,phenols_alcohols,C10,0.5,train
169,cyclic_alcohols,1815,saturated,C10,0.25,train
169,cyclic_alcohols,8012,saturated_aldehydes,C10,0.25,train
169,cyclic_alcohols,8013,saturates_alcohols,C10,0.5,train
169,cyclic_alcohols,8014,saturates_aldehydes,C10,0.25,train
169,cyclic_alcohols,7986,sodium_chloride,C10,0,train
169,cyclic_alcohols,8015,toluene,C10,0.25,train
169,cyclic_alcohols,8016,used_as_a_drug,C10,0.25,train
170,dac_system,8017,10_bit_dac,H03,0.25,train
170,dac_system,8018,ad_circuit,H03,0.25,train
170,dac_system,8019,ad_conversion_system,H03,0.25,train
170,dac_system,8020,ad_system,H03,0.25,train
170,dac_system,8021,adc,H03,0.25,train
170,dac_system,8022,adc_system,H03,0.25,train
170,dac_system,8023,android_system,H03,0,train
170,dac_system,8024,bit_da_converter,H03,0.75,train
170,dac_system,8025,conventional_filter,H03,0.25,train
170,dac_system,8026,conventional_filter_system,H03,0.25,train
170,dac_system,8027,conventional_filtering_system,H03,0.25,train
170,dac_system,8028,converter_system,H03,0.5,train
170,dac_system,8029,da_circuit,H03,0.75,train
170,dac_system,8030,da_ic,H03,0.75,train
170,dac_system,8031,da_ic_system,H03,0.5,train
170,dac_system,8032,da_system,H03,0.75,train
170,dac_system,8033,dac_line_diver,H03,0.75,train
170,dac_system,8034,digital_to_analog_converter,H03,0.75,train
170,dac_system,5676,filter,H03,0.25,train
170,dac_system,5678,filter_system,H03,0.25,train
170,dac_system,8035,filtering,H03,0.25,train
170,dac_system,8036,filtering_system,H03,0.25,train
170,dac_system,8037,ic_system,H03,0.5,train
170,dac_system,8038,multi_bit_dac,H03,0.5,train
170,dac_system,8039,one_bit_converter,H03,0.25,train
170,dac_system,8040,oversampling_bit,H03,0.25,train
170,dac_system,8041,pipelined_ad,H03,0.25,train
170,dac_system,8042,pipelined_ad_converter,H03,0.5,train
170,dac_system,8043,power_conversion,H03,0,train
170,dac_system,8044,prior_filter,H03,0.25,train
170,dac_system,8045,prior_filter_system,H03,0.25,train
170,dac_system,8046,prior_filtering_system,H03,0.25,train
170,dac_system,8047,sigma_delta_ad_converter,H03,0.5,train
170,dac_system,8048,sigma_delta_digital_to_analog_converter,H03,0.5,train
170,dac_system,5662,solar_system,H03,0,train
170,dac_system,8049,system_design,H03,0,train
170,dac_system,8050,system_issue,H03,0,train
170,dac_system,8051,system_software,H03,0,train
170,dac_system,8052,time_interleaved,H03,0.25,train
171,data_output_circuit,1121,amplifier,H03,0.5,train
171,data_output_circuit,8053,amplifier_circuit,H03,0.25,train
171,data_output_circuit,5683,buffer,H03,0.25,train
171,data_output_circuit,2632,circuit,H03,0.25,train
171,data_output_circuit,7548,data_analysis,H03,0,train
171,data_output_circuit,8054,data_analytics,H03,0,train
171,data_output_circuit,8055,data_buffer,H03,0.25,train
171,data_output_circuit,8056,data_buffers,H03,0.25,train
171,data_output_circuit,8057,data_circuit,H03,0.5,train
171,data_output_circuit,8058,data_device,H03,0.5,train
171,data_output_circuit,8059,data_device_circuit,H03,0.5,train
171,data_output_circuit,8060,data_dq_buffer,H03,0.25,train
171,data_output_circuit,8061,data_dq_circuit,H03,0.25,train
171,data_output_circuit,8062,data_driver,H03,0.25,train
171,data_output_circuit,8063,data_input_circuit,H03,0.25,train
171,data_output_circuit,8064,data_latch_circuit,H03,0.5,train
171,data_output_circuit,8065,data_locker,H03,0,train
171,data_output_circuit,8066,data_output_buffer,H03,0.75,train
171,data_output_circuit,8067,data_packet,H03,0.25,train
171,data_output_circuit,8068,data_processing_circuit,H03,0.5,train
171,data_output_circuit,8069,data_processing_memory,H03,0.5,train
171,data_output_circuit,8070,data_provider_circuit,H03,0.5,train
171,data_output_circuit,8071,data_science,H03,0,train
171,data_output_circuit,8072,data_storage_circuit,H03,0.5,train
171,data_output_circuit,8073,data_storage_memory,H03,0.5,train
171,data_output_circuit,8074,dq_buffer,H03,0.25,train
171,data_output_circuit,8075,dq_buffers,H03,0.25,train
171,data_output_circuit,8076,dq_circuit,H03,0.25,train
171,data_output_circuit,8077,dq_driver,H03,0.5,train
171,data_output_circuit,8078,driver,H03,0.25,train
171,data_output_circuit,8079,electronics,H03,0.25,train
171,data_output_circuit,4492,memory,H03,0.25,train
171,data_output_circuit,8080,memory_circuit,H03,0.25,train
171,data_output_circuit,8081,memory_device,H03,0.25,train
171,data_output_circuit,8082,memory_device_circuit,H03,0.25,train
171,data_output_circuit,8083,memory_processing_circuit,H03,0.25,train
171,data_output_circuit,8084,memory_storage_circuit,H03,0.25,train
171,data_output_circuit,8085,monitor_output,H03,0,train
171,data_output_circuit,8086,output_control_circuit,H03,0.5,train
171,data_output_circuit,8087,pcb_heat_data,H03,0.5,train
171,data_output_circuit,8088,processor,H03,0.25,train
171,data_output_circuit,8089,processor_circuit,H03,0.25,train
171,data_output_circuit,8090,retry_circuit,H03,0.25,train
171,data_output_circuit,8091,thermal_analysis_data,H03,0.5,train
171,data_output_circuit,8092,thermal_sheet,H03,0,train
171,data_output_circuit,8093,transfer_circuit,H03,0.25,train
171,data_output_circuit,8094,write_circuit,H03,0.25,train
172,data_tree,8095,body_header,G06,0,train
172,data_tree,8096,communication_network,G06,0.25,train
172,data_tree,5999,controller,G06,0.25,train
172,data_tree,8097,controlling_idea,G06,0,train
172,data_tree,8098,date_nodes,G06,0.5,train
172,data_tree,8099,day_node,G06,0,train
172,data_tree,8100,day_nodes,G06,0.5,train
172,data_tree,945,display,G06,0.25,train
172,data_tree,8101,display_environment,G06,0.5,train
172,data_tree,8102,display_model,G06,0.5,train
172,data_tree,8103,electronic_data_tree_structure,G06,0.75,train
172,data_tree,8104,environment,G06,0,train
172,data_tree,8105,environment_model,G06,0,train
172,data_tree,8106,headers,G06,0.25,train
172,data_tree,8107,hierarchical_data_structure,G06,0.5,train
172,data_tree,8108,levels,G06,0.5,train
172,data_tree,8109,node,G06,0.25,train
172,data_tree,8110,node_controller,G06,0.5,train
172,data_tree,8111,node_controller_program,G06,0.5,train
172,data_tree,8112,node_controllers,G06,0.5,train
172,data_tree,8113,node_level_program,G06,0.5,train
172,data_tree,8114,node_tree,G06,0.5,train
172,data_tree,1270,nodes,G06,0.25,train
172,data_tree,8115,non_data_tree,G06,0.25,train
172,data_tree,8116,number_flow_chart,G06,0.5,train
172,data_tree,8117,parameter_tree,G06,0.75,train
172,data_tree,8118,query_pattern,G06,0.25,train
172,data_tree,8119,second_data_tree,G06,0.5,train
172,data_tree,8120,structure_of_server,G06,0,train
172,data_tree,8121,tree_based_data,G06,0.5,train
172,data_tree,8122,tree_data,G06,0.5,train
172,data_tree,8123,tree_data_structures,G06,0.5,train
172,data_tree,8124,tree_structured_data,G06,0.5,train
172,data_tree,8125,virtual_environment,G06,0.5,train
172,data_tree,8126,virtual_model,G06,0.5,train
173,decompressor,8127,appropriate_decompression_algorithm,G01,0.5,train
173,decompressor,8128,bullet_decompressor,G01,0,train
173,decompressor,8129,compressing_performer,G01,0.25,train
173,decompressor,8130,compression_encoder,G01,0.25,train
173,decompressor,2943,compressor,G01,0.25,train
173,decompressor,8131,decompress,G01,1,train
173,decompressor,8132,decompress_expander,G01,0.5,train
173,decompressor,8133,decompresseor_in_pc,G01,0,train
173,decompressor,8134,decompression,G01,1,train
173,decompressor,8135,decompression_engine,G01,0.5,train
173,decompressor,8136,decompressor_circuitry,G01,0.75,train
173,decompressor,8137,decompressor_lever,G01,0,train
173,decompressor,8138,engine_valve,G01,0.25,train
173,decompressor,8139,expand_wall,G01,0,train
173,decompressor,8140,expander,G01,0.25,train
173,decompressor,8141,header_decompression_module,G01,0.5,train
173,decompressor,8142,increase_head,G01,0,train
173,decompressor,8143,parallel_decompressor,G01,0.75,train
173,decompressor,8144,physical_pressure_released,G01,0.5,train
173,decompressor,1467,pressure,G01,0.25,train
173,decompressor,8145,pressure_reducer,G01,0.75,train
173,decompressor,8146,restoring_compressed,G01,0.5,train
173,decompressor,8147,un_compressed_data_packet,G01,0.25,train
173,decompressor,8148,audio_decompressor,H04,0.5,train
173,decompressor,8149,automatic_decompressor,H04,0.5,train
173,decompressor,8150,compression_unit,H04,0.25,train
173,decompressor,2943,compressor,H04,0.25,train
173,decompressor,8151,computer_terminal,H04,0,train
173,decompressor,8152,conditioning_unit,H04,0.25,train
173,decompressor,8153,decoder,H04,0.5,train
173,decompressor,8154,decomposed_leaves,H04,0,train
173,decompressor,8131,decompress,H04,1,train
173,decompressor,8155,decompression_algorithm,H04,0.5,train
173,decompressor,8156,decompression_unit,H04,0.75,train
173,decompressor,8157,decompressor_device,H04,0.75,train
173,decompressor,8158,decryption,H04,0.25,train
173,decompressor,8159,embedded_decompressor,H04,0.5,train
173,decompressor,979,encryption,H04,0.25,train
173,decompressor,8160,encryption_mechanism,H04,0.25,train
173,decompressor,8140,expander,H04,0.75,train
173,decompressor,8161,genetic_algorithm,H04,0,train
173,decompressor,8162,header_decompression,H04,0.5,train
173,decompressor,8163,header_file,H04,0,train
173,decompressor,8164,health_unit,H04,0,train
173,decompressor,8165,physical_pressure_reducer,H04,0.75,train
173,decompressor,8166,press_type_switch,H04,0,train
174,decoy_oligonucleotide,8167,chimeric_molecules,C12,0.25,train
174,decoy_oligonucleotide,8168,climatic,C12,0,train
174,decoy_oligonucleotide,8169,cre_transcription_factor_decoy_oligonucleotide,C12,0.5,train
174,decoy_oligonucleotide,8170,decoy,C12,0,train
174,decoy_oligonucleotide,8171,decoy_odns,C12,0.75,train
174,decoy_oligonucleotide,8172,decoy_oligodeoxynucleotides,C12,0.75,train
174,decoy_oligonucleotide,8173,decoy_oligomers,C12,0.5,train
174,decoy_oligonucleotide,8174,decoy_person,C12,0,train
174,decoy_oligonucleotide,8175,decoy_receptor,C12,0.25,train
174,decoy_oligonucleotide,8176,decoy_rna,C12,0.5,train
174,decoy_oligonucleotide,8177,decoy_sentence,C12,0,train
174,decoy_oligonucleotide,8178,decoy_system,C12,0,train
174,decoy_oligonucleotide,8179,decoy_trap,C12,0,train
174,decoy_oligonucleotide,8180,device,C12,0,train
174,decoy_oligonucleotide,920,gene,C12,0.25,train
174,decoy_oligonucleotide,8181,nfb_decoy_oligonucleotide,C12,0.5,train
174,decoy_oligonucleotide,8182,relate_to_decoy,C12,0,train
174,decoy_oligonucleotide,8183,repellent,C12,0,train
174,decoy_oligonucleotide,8184,stat3_decoy_oligonucleotide,C12,0.5,train
174,decoy_oligonucleotide,8185,transcription_factor,C12,0.25,train
174,decoy_oligonucleotide,8186,transcription_factor_decoy,C12,0.5,train
174,decoy_oligonucleotide,8187,transcription_factors,C12,0.25,train
175,decreased_power,8188,decrease_file_size,H01,0,train
175,decreased_power,8189,decrease_image_size,H01,0,train
175,decreased_power,8190,decrease_resolution_of_image,H01,0,train
175,decreased_power,8191,decrease_symbol,H01,0,train
175,decreased_power,8192,decreased_operating_power,H01,0.75,train
175,decreased_power,8193,decreased_wbc_count,H01,0,train
175,decreased_power,8194,decreasing_order,H01,0,train
175,decreased_power,8195,deep_sleep_mode,H01,0.25,train
175,decreased_power,8196,full_load_power,H01,0.25,train
175,decreased_power,8197,increased_power,H01,0.25,train
175,decreased_power,8198,initial_output_power,H01,0.5,train
175,decreased_power,8199,intended_power,H01,0.5,train
175,decreased_power,8200,less_power_consumption,H01,0.5,train
175,decreased_power,8201,low_power,H01,0.5,train
175,decreased_power,8202,low_voltage,H01,0.5,train
175,decreased_power,8203,lower_energy_consumption,H01,0.5,train
175,decreased_power,8204,minimal_electrical_power,H01,0.5,train
175,decreased_power,8205,minimum,H01,0.25,train
175,decreased_power,8206,phase_commands,H01,0.25,train
175,decreased_power,8207,positive,H01,0,train
175,decreased_power,8208,power_control_cycle,H01,0.5,train
175,decreased_power,8209,predefined_power,H01,0.5,train
175,decreased_power,8210,reduced,H01,0.25,train
175,decreased_power,8211,reduced_low_power,H01,0.75,train
175,decreased_power,8212,reduced_power,H01,0.75,train
175,decreased_power,8213,reduced_voltage,H01,0.5,train
175,decreased_power,8214,relatively_low_power,H01,0.75,train
175,decreased_power,8215,relatively_reduced_power,H01,0.75,train
175,decreased_power,8216,stand_by_periods,H01,0.25,train
175,decreased_power,8217,temporary_transition,H01,0.25,train
176,define_by_memory,8218,addressing_split_modes,G06,0.25,train
176,define_by_memory,8219,area_diameter,G06,0,train
176,define_by_memory,8220,area_of_a_circle,G06,0,train
176,define_by_memory,8221,cell_storage_area,G06,0.5,train
176,define_by_memory,8222,control_by_memory,G06,0.5,train
176,define_by_memory,8223,define_by_election,G06,0,train
176,define_by_memory,8224,define_by_storage,G06,0.75,train
176,define_by_memory,8225,defined_area,G06,0,train
176,define_by_memory,8226,defined_memory,G06,0.75,train
176,define_by_memory,8227,defined_memory_array,G06,0.5,train
176,define_by_memory,8228,dsp_unit,G06,0.25,train
176,define_by_memory,3616,human_cell,G06,0,train
176,define_by_memory,8229,in_memory_representation,G06,0.75,train
176,define_by_memory,8230,internal_storage,G06,0.25,train
176,define_by_memory,8231,memory_cell_storage_area,G06,0.75,train
176,define_by_memory,8232,non_defined_memory,G06,0.25,train
176,define_by_memory,8233,plurality_of_memory_cells,G06,0.5,train
176,define_by_memory,8234,processor_determined,G06,0.5,train
176,define_by_memory,8235,represent_fraction,G06,0,train
176,define_by_memory,3358,semiconductor,G06,0.25,train
176,define_by_memory,8236,share_by_memory_cells,G06,0.5,train
176,define_by_memory,4504,storage_spaces,G06,0.25,train
176,define_by_memory,8237,store_by_memory,G06,0.5,train
176,define_by_memory,8238,store_by_memory_cell,G06,0.5,train
177,define_panel,8239,cellphone,B65,0.25,train
177,define_panel,762,control_panel,B65,0,train
177,define_panel,8240,define_bacteria,B65,0,train
177,define_panel,8241,define_between_panel,B65,0.25,train
177,define_panel,8242,define_by_bottom_panel,B65,0.5,train
177,define_panel,8243,define_by_panel,B65,1,train
177,define_panel,8244,define_internal_panel,B65,0.5,train
177,define_panel,8245,define_panel_boundaries,B65,0.5,train
177,define_panel,8246,define_panels,B65,1,train
177,define_panel,8247,define_wireless_network,B65,0,train
177,define_panel,8248,define_within_panel,B65,0.5,train
177,define_panel,8249,defines_a_front_panel,B65,0.5,train
177,define_panel,8250,defining_each_panel,B65,0.75,train
177,define_panel,8251,defining_panel,B65,1,train
177,define_panel,8252,edges_that_define_panel,B65,0.5,train
177,define_panel,8253,high_density_filament_winding,B65,0.25,train
177,define_panel,8254,jury_panel,B65,0,train
177,define_panel,8255,mounting_structure,B65,0.25,train
177,define_panel,8256,panel_analysis,B65,0,train
177,define_panel,8257,panel_data_models,B65,0,train
177,define_panel,8258,pocket_defining_panel,B65,0.5,train
177,define_panel,8259,preform_carrying_apparatus,B65,0.25,train
177,define_panel,8260,sealable_food_container,B65,0.25,train
177,define_panel,8261,sidewall_magnet,B65,0.25,train
177,define_panel,4552,arrangement,C02,0.25,train
177,define_panel,128,committee,C02,0,train
177,define_panel,4065,construction,C02,0.25,train
177,define_panel,8263,define_a_word,C02,0,train
177,define_panel,8241,define_between_panel,C02,0.75,train
177,define_panel,8243,define_by_panel,C02,0.75,train
177,define_panel,8264,define_door,C02,0.5,train
177,define_panel,8265,define_portion,C02,0.5,train
177,define_panel,8266,define_solar_panel,C02,0.5,train
177,define_panel,8267,define_wall,C02,0.5,train
177,define_panel,8268,display_surface,C02,0.25,train
177,define_panel,8269,flat_sheet,C02,0.75,train
177,define_panel,8270,flat_surface,C02,0.75,train
177,define_panel,8271,floor,C02,0.25,train
177,define_panel,8272,instrument,C02,0.25,train
177,define_panel,8273,panel_board,C02,0,train
177,define_panel,8274,panel_definition,C02,0.75,train
177,define_panel,8275,panel_interview,C02,0,train
177,define_panel,8276,piece_of_metal,C02,0.25,train
177,define_panel,8277,portion_control,C02,0,train
177,define_panel,8278,rectangular_pane,C02,0.75,train
177,define_panel,8279,solar_energy,C02,0,train
178,deflect_light,8280,bending_moment,H01,0.25,train
178,deflect_light,8281,cause_the_light,H01,0.25,train
178,deflect_light,8282,change_the_light,H01,0.5,train
178,deflect_light,8283,deflect,H01,0.5,train
178,deflect_light,8284,deflect_in_order,H01,0.5,train
178,deflect_light,8285,deflect_light_beam,H01,0.5,train
178,deflect_light,8286,deflect_rays,H01,0.75,train
178,deflect_light,8287,deflect_rotated,H01,0.5,train
178,deflect_light,8288,deflected,H01,0.5,train
178,deflect_light,8289,disperse_light,H01,0.5,train
178,deflect_light,8290,divert_light_beam,H01,0.5,train
178,deflect_light,8291,divert_logo,H01,0,train
178,deflect_light,8292,electric_bulb,H01,0.25,train
178,deflect_light,8293,incoming_lights,H01,0.5,train
178,deflect_light,8294,incoming_messages,H01,0,train
178,deflect_light,8295,iron_beam,H01,0,train
178,deflect_light,8296,led,H01,0.25,train
178,deflect_light,8297,light_air,H01,0,train
178,deflect_light,8298,light_component,H01,0.25,train
178,deflect_light,8299,light_components,H01,0.25,train
178,deflect_light,8300,light_weight,H01,0,train
178,deflect_light,8301,redirect_light,H01,0.5,train
178,deflect_light,8302,reflect_light_beams,H01,0.5,train
178,deflect_light,8303,reflect_light_rays,H01,0.5,train
178,deflect_light,8304,refract,H01,0.5,train
178,deflect_light,8305,refract_light,H01,0.5,train
178,deflect_light,8306,rotate,H01,0,train
178,deflect_light,8307,rotate_in_order,H01,0.5,train
178,deflect_light,8308,rotated,H01,0.25,train
178,deflect_light,8309,separated_light,H01,0.25,train
178,deflect_light,8310,shoppingi,H01,0,train
178,deflect_light,8311,travel,H01,0.25,train
178,deflect_light,8312,coherent_rays,H04,0.25,train
178,deflect_light,8313,configured_to_deflect_light,H04,0.75,train
178,deflect_light,8314,converge_angle,H04,0.25,train
178,deflect_light,8315,converge_optical_path,H04,0.25,train
178,deflect_light,8316,daylight,H04,0,train
178,deflect_light,8285,deflect_light_beam,H04,0.5,train
178,deflect_light,8317,deflect_the_light_ray,H04,0.5,train
178,deflect_light,8318,deflecting_torque,H04,0,train
178,deflect_light,8319,deviate_light,H04,0.75,train
178,deflect_light,8289,disperse_light,H04,0.5,train
178,deflect_light,8320,diverge_communication_data,H04,0.25,train
178,deflect_light,8290,divert_light_beam,H04,0.5,train
178,deflect_light,8293,incoming_lights,H04,0.25,train
178,deflect_light,8321,light_color,H04,0,train
178,deflect_light,8322,light_green,H04,0,train
